"","SEASON","HOME_TEAM_NAME","VISITOR_TEAM_NAME","raptor_offense_LF1","raptor_defense_LF1","raptor_offense_LF2","raptor_defense_LF2","raptor_offense_LC","raptor_defense_LC","raptor_offense_LG1","raptor_defense_LG1","raptor_offense_LG2","raptor_defense_LG2","raptor_offense_VF1","raptor_defense_VF1","raptor_offense_VF2","raptor_defense_VF2","raptor_offense_VC","raptor_defense_VC","raptor_offense_VG1","raptor_defense_VG1","raptor_offense_VG2","raptor_defense_VG2","RESULT_HOME"
"40",2014,"Dallas Mavericks","Memphis Grizzlies",2.50789164,-0.790384284,3.93169125,0.261370689,-1.333933587,1.065376904,0.821124289,-0.857440332,1.217001147,-3.659778129,0.567374556,2.312526373,0.831483465,-0.874211343,-1.02674156,3.001670905,0.681619929,0.73618566,3.167861962,0.195684697,5
"41",2014,"Minnesota Timberwolves","Indiana Pacers",0.274498658,0.701841833,-0.829281068,-1.196209176,1.066278345,2.206149919,0.676974352,-2.069662242,1.87910597,1.8493586,3.077641927,-4.705837894,-3.525560015,-0.308374291,-1.915288029,3.067584628,2.30725401,-0.13945315,0.119170291,2.276550167,18
"42",2014,"Oklahoma City Thunder","Utah Jazz",-2.603527367,1.882327541,-0.071601453,2.590832707,-1.477307512,-0.300116319,1.319240593,-0.927710865,4.271803711,0.34173815,0.690428288,-0.052275284,-0.956477047,0.438346098,-3.154783558,-2.292582353,0.886985921,-0.674503918,0.426341353,-2.176439305,-14
"43",2014,"Golden State Warriors","Los Angeles Clippers",-3.202978166,-0.5754227,0.170442019,0.964439663,-7.753612691,-4.222883388,1.861229194,0.670803571,7.758268647,0.522739763,0.65972261,-0.643911052,-0.687424432,0.506141308,0.569078792,1.089656423,2.678922924,1.182554814,-2.563493598,6.468816991,18
"44",2014,"Miami Heat","Houston Rockets",0.289138911,0.599843084,-1.089584848,1.162239013,0.120114228,0.846021198,1.070551289,-0.654134306,-1.763627619,-0.602971486,1.213292893,0.933668442,0.845437971,-1.585134337,-0.270564923,2.231949217,6.483479148,-0.090144979,1.754341084,1.719755991,5
"45",2014,"Memphis Grizzlies","Cleveland Cavaliers",-2.217618798,-4.76381563,0.831483465,-0.874211343,-1.02674156,3.001670905,0.567374556,2.312526373,3.167861962,0.195684697,-1.446409965,-0.176314217,5.681616554,0.884102594,0.489470779,3.59090183,-0.466860469,-0.835245421,2.310301965,-1.159876222,4
"46",2014,"Los Angeles Lakers","Portland Trail Blazers",-2.198744951,-1.187026096,-4.335476485,-1.611880448,-3.994514486,0.211099328,0.813751381,-2.554648269,-2.903499297,1.184526542,-0.251066488,0.028919716,-2.276309374,-0.5861303,-4.086394272,3.262194802,-0.295464206,-6.04545193,4.185661619,-1.424601839,8
"47",2014,"New York Knicks","Washington Wizards",4.174904921,-0.390214473,-2.255006194,-2.035216195,-1.902642295,2.436583568,-0.006871451,-5.547966741,-2.716104969,3.01364648,-2.518733536,3.443519601,-4.274234445,-1.669833205,-0.338954994,2.647095531,-3.514850186,2.331676621,1.674780499,-0.085825503,3
"48",2014,"San Antonio Spurs","Atlanta Hawks",2.069388487,-2.086210822,-0.492345586,2.747567924,1.05455945,0.379959909,1.205706993,3.887416135,0.86210598,-0.977845265,0.715569752,2.086226968,0.426120278,3.140098269,-1.526519103,2.43475599,2.009938323,-0.612164631,0.418624215,-0.549749921,-10
"49",2014,"Charlotte Hornets","Indiana Pacers",-2.401349415,4.06189003,0.838810225,-1.731715787,-0.626954433,1.88079903,-0.561701044,-4.541140162,-0.748626928,-0.800304507,-1.765733796,-0.746010531,-3.525560015,-0.308374291,-1.915288029,3.067584628,2.30725401,-0.13945315,-3.90454956,-2.721777653,-9
